description,price,product_id,product_name,seller
"Домашнее отбеливание зубов:- Капа стоматологическая, лампа активатор от телефона 1 штука- Отбеливающий карандаш для зубов , 3 штуки по 2 мл с гелем для отбеливания зубов- Шкала оттенков зубной эмали и инструкция на русском 1 шт.- Инструкция на русском языкеОтбеливание зубов MY BRILLIANT SMILE.Система отбеливания зубов Ismile дает длительный эффект отбеливания зубовХранить в сухом и прохладном месте. Противопоказания: Аллергические реакции на компоненты состава, повышенная чувствительность зубов, кровоточивость десен. Не подходит для осветления зубов с поражениями или в процессе лечения. Не подходит для дефектной эмали, пломбированных зубов и зубов с повреждениями.Нельзя использовать детям до 12 лет и беременным женщинам.Меры предосторожности: Использовать по назначению.Избегать попадания геля в глаза, в случае попадания обильно смыть водой.Хранить в местах, недоступных для детей. Гель для отбеливания безопасен для пломб, коронок, вениров и протезов. Набор для отбеливания зубов ISMILE.",2544,32316669,Отбеливание зубов гель 3D white/Карандаш для отбеливания 3 шт./до12 тонов за 7 дн по 20 мин,MY BRILLIANT SMILE
Бамбуковые зубные щетки мягкой жесткости с филированными сверхтонкими щетинками. В набое 4шт. разного цвета для каждого члена семьи! Бамбуковые щетки с угольным напылением имеют два уровня щетины для эффективного очищения полости рта.Щетина верхнего уровня имеет заостренные кончики для проникновения в труднодоступные места.4шт. в упаковке.,242,14570349,Бамбуковые щетки с угольным напылением/Набор филированных зубных щеток 4шт/Мягкие зубные,Hozma
"Объемная вощеная зубная нить Dental Floss разработана на основе запатентованной технологии There is only one! и производится в Италии. В процессе использования нити ее волокна распушаются, что гарантирует более эффективную очистку межзубных промежутков и безопасность для десен.В ассортименте нити со вкусом клубники, кардамона и лайма с бергамотом.ЭФФЕКТ:- Уникальный АНТИБАКТЕРИАЛЬНЫЙ компонент Biosol надолго обеспечивает СВЕЖЕТЬ дыхания и ЗАЩИТУ от бактерий.- КЛУБНИЧНЫЙ аромат содержит более 50 ароматических веществ, благодаря которым он способен поднять настроение и обеспечить ПРИЛИВ СИЛ и БОДРОСТИ.Уменьшается образование налета и снижается кровоточивость десен.Объемные нити бережно очищают, благодаря уникальной структуре обеспечивают тщательное очищение боковых поверхностей зубов. Аромат клубники помогает при бессоннице, освежает дыхание, ароматы бергамота и лайма тонизируют и улучшают настроение, а кардамон придает свежесть дыханию.",238,19670716,"Объемная зубная нить SPLAT Professional Dental Floss с ароматом Клубники, 30 метров",SPLAT
"Натуральная зубная паста для комплексного укрепления SYNERGETIC со вкусом ""УЛЬТРАМЯТА""- безопасная и эффективная паста без фтора, которая предназначена для активной реминерализации и укрепления зубной эмали и защиты десен. Активные компоненты в этой пасте - минерал гидроксиапатит и лактат кальция, которые способствуют реминерализации эмали. Растительные компоненты из Германии, швейцарские витамины A, C, E, цитрат цинка и экстракты шалфея, ромашки и розмарина улучшают обменные процессы и восстанавливают здоровье десен. Высокая концентрация натуральных компонентов оказывает общий тонизирующий и противовоспалительный эффект. Вся линейка зубных паст #КРАСИВЫЕЗДОРОВЫЕЛЮДИ не содержит мела, фтора, SLS, SLES, парабенов, триклозана и диоксида титана.",179,14031544,"Зубная паста Комплексное укрепление ""УЛЬТРАМЯТА"" натуральная, без фтора, 100г",SYNERGETIC
"Объемная вощеная зубная нить Dental Floss разработана на основе запатентованной технологии There is only one и производится в Италии. В процессе использования нити ее волокна распушаются, что гарантирует более эффективную очистку межзубных промежутков и безопасность для десен.В ассортименте нити со вкусом клубники, кардамона и лайма с бергамотом.ЭФФЕКТ: Уникальный АНТИБАКТЕРИАЛЬНЫЙ компонент Biosol надолго обеспечивает СВЕЖЕТЬ дыхания и ЗАЩИТУ от бактерий. Эфирное МАСЛО БЕРГАМОТА обладает приятным лимонным привкусом, который освежает дыхание и в сочетании с ЛАЙМОМ тонизирует.",238,19670713,"Объемная зубная нить SPLAT Professional Dental Floss с ароматом Бергамота и Лайма, 30 метров",SPLAT
"Детская зубная щетка CURAKID для самых маленьких! Содержит 4260 ультрамягких щетинок CUREN из сверхтонкого полиэстрового волокна толщиной 0,10 мм, чистит тщательно и без боли. Рекомендована с момента появления первого зуба до 4 лет.
Дугообразная форма ручки идеально подходит для детской и родительской руки и снижает давление на десну. Благодаря прорезиненной поверхности можно использовать как первый прорезыватель. Силиконовая основа ручки позволяет крепить ее на гладкие зеркальные поверхности. Ваши дети полюбят чистить зубы щеткой CURAPROX.
Цвет щетины в ассортименте. Может отличаться от указанной на фото.",868,15069281,"Зубная щетка CS Baby детская c гумированной ручкой, 4260 щетинок, от 0 до 4 лет",Curaprox
"Набор из 3-х паст KLATZ GLAMOUR ONLY ALCO и зубной щетки Glamour Only medium в подарок. Вкусы: Соблазнительный просекко; Апероль шприц; Вечерний вермут.Бережно и эффективно очищает эмаль, оставляя после себя приятное послевкусие. Активные компоненты в составе подавляют рост патогенных микроорганизмов, ухаживают за деснами, укрепляют эмаль и надолго сохраняют ощущение свежести в полости рта. Активные компоненты:- Гидроксиапатит кальция - Ксилит - Диоксид кремния - Лактат цинка- Гиалуронат натрия Щетка Glamour Only medium представлена в розовом цвете и имеет щетину средней жесткости. Щетинки закруглены и отполированы на кончиках по уникальной немецкой технологии. Эргономичная форма ручки позволяет легко очистить даже труднодоступные места.Это лучший подарок девушке любого возраста!",608,16354713,"Клатц /Набор: GLAMOUR ONLY Зубная паста для женщин, 3 шт + Зубная щетка, 1 шт",KLATZ
"Набор из трех ультра мягких зубных щеток. Cамые мягкие и густые из всех щеток CURAPROX, с большим количеством щетинок. 5460 щетинок CUREN выполнены из сверхтонкого полиэстрового волокна толщиной 0,10мм, что обеспечивает максимально комфортное и атравматичное удаление зубного налёта. Густая щетина идеально полирует эмаль. Компактная головка щетки позволяет тщательно очистить всю поверхность зуба. Щетки идеально подойдут всем, а также людям с повышенной чувствительностью эмали и кровоточивостью десен. Ваши зубы и дёсны полюбят эту невероятно мягкую и эффективную щетку.",2130,6503151,"Набор зубных щеток cs ""ultrasoft"", 5460 щетинок (3 шт.)",Curaprox
"Защита от кариеса и зубного камня. Свежесть дыхания и мягкое очищение с помощью минералов и микроэлементовНатуральная паста прекрасно очищает и естественным образом отбеливает зубы. Бикарбонат натрия нейтрализует воздействие кислот на зубную эмаль, защищает от налета и зубного камня. Экстракты мирры и ратании обладают антибактериальным действием и предотвращают воспаление десен. Эфирное масло перечной мяты в сочетании с морской солью придает пасте свежий, слегка терпкий и солоноватый вкус. RDA - 20 Не содержит SLS/ALS, синтетических консервантов, красителей, ароматизаторов, отбеливателей и фторидов.Состав: Вода Бикарбонат натрия Глицерин Кремний Масло мяты перечной Сок терна Экстракт смолы мирры Экстракт корня ратании Экстракт коры каштана Экстракт корня аронника Поваренная соль Гуаровая камедь Масло жожоба Спирт Эскулин Лактоза Аромат Лимонен*1 Линалоол*1 (1 из концентрата натуральных масел)",379,2180819,Солевая зубная паста 75 мл,Weleda
"Набор из трех ультра мягких зубных щеток. Cамые мягкие и густые из всех щеток CURAPROX, с большим количеством щетинок. 5460 щетинок CUREN выполнены из сверхтонкого полиэстрового волокна толщиной 0,10мм, что обеспечивает максимально комфортное и атравматичное удаление зубного налёта. Густая щетина идеально полирует эмаль. Компактная головка щетки позволяет тщательно очистить всю поверхность зуба. Щетки идеально подойдут всем, а также людям с повышенной чувствительностью эмали и кровоточивостью десен. Ваши зубы и дёсны полюбят эту невероятно мягкую и эффективную щетку.",2130,6503150,"Набор зубных щеток cs ""ultrasoft"", 5460 щетинок (3 шт.)",Curaprox
"6 щеток. 5000 закругленных щетинок UltraX. Нейлон премиум-качества. Мягкость щетины занимает промежуточное положение между мягкой зубной щеткой и средней зубной щеткой. Это позволяет использовать щетку как любителям мягких щеток, так и тем, кто привык пользоваться зубными щётками средней жесткости. 5000 щетинок эффективно удаляют налет, и смягчают воздействие щетки на десну. Зубные щетки Revyline разработаны при участии ведущих стоматологов России на основании международных научных исследований по уходу за полостью рта. Жесткость щетины soft-medium подходит большинству людей. Компактная головка щетки достает даже до труднодоступных мест. Компактная чистящая головка зубных щеток из набора подойдет взрослым и детям. Ручка эргономичной формы помогает чистить зубы под правильным углом. Упаковка из 6 щеток позволит забыть о покупке сменных щеток на год. Зубные щётки выполнены в ярком дизайн.",692,27152509,Набор зубных щеток Revyline Premium SM5000 - 5000 щетинок (6 шт.),Revyline
"Как работает зубная паста Biorepair Pro White 1. Поддержание естественной белизны зубов. 2. Восстановление эмали зубов. Зубная паста Biorepair содержит частицы microRepair проникая в микротрещины, частицы microRepair восстанавливают поврежденную эмаль и запечатывают открытые дентинные канальцы, что мгновенно снижает чувствительность зубов. 3. Снятие налета. В зубных пастах Biorepair содержится неабразивная силика, которая щадящим и безопасным способом очищает эмаль от налета. Зубная паста Biorepair Комплексная Защита имеет средний уровень абразивности (RDA) 50. 4. Антибактериальная защита. В состав частиц microRepair входят ионы цинка. Эти частицы закрепляются на эмали, благодаря своей игольчатой форме и остаются на поверхности в течение 24 часов.",680,14169061,Biorepair Pro White Биорепейр Про Вайт зубная паста 75 мл,BIOREPAIR
"**Зубная паста для детей активные ингредиенты:** Содержит аминофторид. Оптимальное содержание фторида для детей: 1000 ppm F .Elmex Детская зубная паста для детей с 2 до 6 лет разработана для ежедневного ухода и защиты мягкой, не полностью сформировавшейся эмали молочных зубов. Обладает приятным, мягким, но не сладким вкусом, что не провоцирует ребенка к проглатыванию зубной пасты. Содержание аминофторида адаптировано к потребностям организма ребенка в возрасте до 6 лет.Способ применения:Небольшое количество пасты нанесите на зубную щетку. Чистите зубы в течение 2х минут, после чего ополосните рот водой. Улыбнитесь!Не забывайте чистить зубы дважды в день и менять зубную щетку каждые 3 месяца.Состав на упаковке:Aqua, Sorbitol, Hydrated Silica, Hydroxyethylcellulose, Cocamidopropyl Betaine, Olaflur, Aroma, Saccharin",455,28673811,"Элмекс Зубная паста детская от 2 до 6 лет, 50 мл",Elmex
"Революционный препарат в области ухода за полостью рта, воплотивший в себе самые передовые достижения в медицине и биохимии. Соединения, входящие в комплекс ""РемарсГель"", обладают свойством постепенно проникать в эмаль зубов и замещать утраченный кальций, укрепляя и восстанавливая естественную защиту зуба. ""РемарсГель"" (гель) поистине уникален по своему действию и имеет необычайно широкий спектр применения: профилактика и лечение кариеса зубов в стадии ""белого пятна"", стираемость эмали, восстановление эмали после всех видов отбеливания зубов и ортодонтического лечения, повышенная чувствительность, защита от зубного камня, детям в период роста постоянных зубов от 6 лет. Ежедневно образующийся зубной налёт содержит в себе огромное количество бактерий. Выделяя кислоты различного состава, бактерии разрушают эмаль, как бы растворяя находящиеся в ней молекулы кальция, и тем самым лишают её защитных свойств. Применение ""РемарсГеля"" помогает предотвратить появление кариеса. 2 тубы по 75 мл.",1000,5006945,"Реминерализующий комплекс Ремарсгель Ремарс для укрепления зубов, защита от кариеса и зубного камня",Remars
"Полоски для отбеливания зубов RIGEL - это инновационный продукт для безопасного и эффективного отбеливания зубов, адаптированный для использования on-the-go. Отбеливающие полоски RIGEL произведены в Великобритании по европейской запатентованной формуле Eureco HC с активным кислородом, которая бережно отбеливает ваши зубы, оставляя мятный привкус и освежая дыхание. Полоски для отбеливания зубов RIGEL не содержат перекиси водорода или карбамида. Отбеливающие полоски RIGEL не только бережно и эффективно отбеливают зубы, а еще удаляют зубной налет, обладают антисептическим действием, убивая болезнетворные бактерии в полости рта и освежают дыхание, так как имеют приятный мятный вкус. Таким образом, полоски RIGEL это многофункциональное средство для регулярного ухода за полостью рта и их использование не только сделает вашу улыбку белоснежной, но и поможет поддерживать здоровье ваших зубов и десен. Отбеливающие полоски RIGEL - это новая эра в отбеливании зубов!",1584,52827779,Профессиональные полоски для отбеливания зубов on-the-go из Лондона,RIGEL
,188,2599700,Зубная нить Essential floss мятная 50м,Oral-B
"Детская зубная щетка u образной формы ( зубная щетка детская силиконовая) облегчит гигиену полости рта малыша . С щеткой 360 градусов ребенок и вы будете получать удовольсвтие от утренних и вечерних процедур. Детская силиконовая зубная щётка имеет многочисленные щетинки,что позволяет очистить зубы за короткое время. Зубная щетка ультамягкая позволяет удалить налет с зубов ребенка и улучшить кровообращение в деснах. Реуомендовано для детей от 2 до 12 лет, а также можно использовать для малышей как прорезыватель грызунок. Правила использования очень просты, наносим зубную пасту на обе стороны щетки, попросив ребенка зукусить силиконовую дугу, чтобы зубки попали в прорези с щетинками. Повернуть вправо- влево, повторяя до окончания процедуры. Промыть под водой. Перед первым использованием простерилизовать. Пользуйтесь с удовольствием! Цвет товара может немного отличаться от фото.Зубная щетка u образная, зубная щетка 360 градусов,зубная щетка детская, зубная щетка, зубная щетка мягкая.",294,46020726,Зубная щетка детская U образная зубная щётка 360 градусов /от 2 лет/от 6 лет,GK
"Специальная разработка для малышей - эффективная и безопасная зубная паста-гель для молочных зубов. Гель мягко и эффективно очищает зубы, предотвращает появление кариеса и снижает чувствительность десен. Не содержит фтора, искусственных консервантов, красителей и ароматизаторов, поэтому абсолютно безопасен даже при проглатывании. Приятный вкус сладкой мяты нравится детям. Индекс RDA 30.Способ применения: Нанести небольшое количество пасты на влажную зубную щетку, очистить зубы, затем тщательно прополоскать рот водой.Важная информация: Мы отказались от стикера для контроля вскрытия коробки, чтобы сократить количество используемого пластика, в связи с экологической инициативой. Также, производителем не предусмотрена защитная пломба на тубе. Вся упаковка разработана таким способом, чтобы сохранить качество содержимого максимально долго и минимизировать вред, наносимый окружающей среде.",288,2180814,Детская зубная паста-гель 50 мл,Weleda
"Активные ингредиенты: Содержит аминофторид Оптимальное содержание фторида для детей 6-12 лет: 1400 ppm F-Elmex Юниор детская зубная паста для детей от 6 до 12 лет укрепляет эмаль и защищает от кариеса вновь прорезавшиеся постоянные зубы. Предназначена для ежедневной гигиены полости рта детей в возрасте 6-12 лет с целью обеспечения длительной защиты от кариеса, снижения растворимости и укрепления зубной эмали. Европейское качество ухода за полостью рта. Одобрено Стоматологической Ассоциацией РоссииСпособ применения:Небольшое количество пасты нанесите на зубную щетку. Чистите зубы в течение 2х минут, после чего ополосните рот водой. Улыбнитесь!Не забывайте чистить зубы дважды в день и менять зубную щетку каждые 3 месяца.Состав на упаковке:Aqua, Hydrated Silica, Sorbitol, Hydroxyethylcellulose, Olaflur, Aroma, Saccharin, Limonene",550,19081590,Зубная паста детская Elmex Юниор 75мл для детей от 6 до 12 лет,Elmex
"Детская зубная паста имеет 100% натуральный состав, разработана специально для ухода за молочными зубами. Возрастные рекомендации 0+. Сбалансированный состав без фтора и красителей очищает молочные зубы с помощью мягких чистящих веществ, предотвращает появление налета и развитие кариеса. Экстракты органического яблока и папаи дарят свежесть и фруктовый вкус. Безопасна при проглатывании. Натуральность и безопасность продукта подтверждена международным сертификатом NATRUE. Не содержит SLS и другие продукты переработки нефтехимии. Способ применения: Чистить зубы небольшим количеством зубной пасты (не больше горошины) в течении 2-3 минут дважды в день.",295,3127480,"Натуральная детская гелевая зубная паста без фтора с био-яблоком и папайей, 50 мл",Neobio
"МНОГОФУНКЦИОНАЛЬНАЯ КОНЦЕНТРИРОВАННАЯ зубная паста Глистер эффективно удаляет зубной налет, не повреждая зубную эмаль. Формула REMINACT cпособствует реминерализации эмали, делает зубы крепче. Обладает отбеливающим действием и освежает дыхание. ощущение фантастической свежести И чистоты! Глистер рекомендован взрослым и ДЕТЯМ С 6 лет! А большой упаковки 150 ml хватит на очень долгий период , так как достаточно всего одной горошины пасты !",652,19502423,МНОГОФУНКЦИОНАЛЬНАЯ ЗУБНАЯ ПАСТА ГЛИСТЕР С ФТОРОМ 150ml/Amway/Амвей/Amway,GLISTER
"FLOCLEAN (ФЛОКЛИН) - это вощеная зубная нить с зубочисткой для чистки зубов и ухода за брекетами. Объемная нить белого цвета убирает остатки пищи и счищает зубной налет, отбеливая вашу улыбку. Своевременное очищение предотвращает запах изо рта и кариес. Возьмите флоссер, вставьте зубную нить между зубами и плавными движениями очистите застрявшую пищу. Аккуратно извлеките нить и утилизируйте FLOCLEAN. При необходимости воспользуйтесь обратной стороной флостика как зубочисткой. Одноразовые пластиковые флосеры удобно носить с собой и брать в поездку. Детям можно использовать только при наблюдении взрослых. TEG:#вощеная зубная нить с зубочисткой флоссер белого цвета детский флостики флосстики зубочистка с нитью одноразовые отбеливающая очищая зубной налет для чистки зубов. Для ухода за брекетами, Брекеты, украсить. Поисковые запросы: зубная нить, зубная нить oralb, oral b, splat, орал би, орэл би, орэл б, орал б, сплат, флоссер, флоссеры для зубов, ирригатор, чистка зубов, нить для зубов.",386,36552703,Зубная нить + зубочистки. Флосеры/флоспик/флостик/floss/флоклин/floclean/отбеливающие/полоски,Space-Diamond
"Натуральный зубной порошок ""ОСВЕЖАЮЩИЙ"" содержит в себе ЭФИРНЫЕ МАСЛА МЯТЫ И ЭВКАЛИПТА, которые дарят ощущение свежести и приятный аромат на длительное время. ЭКСТРАКТ ПОЛЫНИ ГОРЬКОЙ дезинфицирует полость рта, зубы, десны. ЭФИРНОЕ МАСЛО КОРИЦЫ обладает антимикробными свойствами, также является природным антиоксидантом. СОДА ПИЩЕВАЯ хорошее дезинфицирующее средство, позволяющее справляться с заболеваниями полости рта. БЕЛАЯ ГЛИНА качественно очищает зубы от налета и предотвращает появление зубного камня. МОРСКАЯ СОЛЬ богата микроэлементами и минералами, которые благотворно воздействуют на зубы и десны. СПОСОБ ПРИМЕНЕНИЯ: Небольшое количество порошка развести водой до получения кашицеобразной массы. Пользоваться при этом желательно зубной щёткой с мягкой щетиной. Техника чистки такая же, как и при использовании зубной пасты. Использовать не чаще двух раз в неделю.",255,6852597,"Натуральный зубной эко-порошок ""Освежающий"", с мятой и эвкалиптом, профилактика зубного камня, 60 г",Siberina
"Активные ингредиенты зубных паст играют важнейшую роль, от их эффективного действия зависит красота и здоровье Ваших зубов. КАРБОНАТ КАЛЬЦИЯ - природный минерал очень мелкого помола. Обеспечивает удаление налета и зубного камня без вреда для эмали. ЭФИРНОЕ МАСЛО И ЭКСТРАКТ МЯТЫ уничтожают бактерии, вызывающие неприятный запах. Придают свежесть дыханию и приятный аромат на целый день. ЭКСТРАКТ ЗЕЛЕНОГО ЧАЯ обладает противовоспалительными свойствами, помогает избежать заболевания десен. ЭКСТРАКТ КОРЫ ДУБА обладает эффектом микропломбы-""замазывает"" микротрещины в зубной эмали, блокирует дентинные каналы, снижает чувствительность зубов. КСИЛИТ значительно уменьшает количество кариесогенных бактерий. Выравнивает кислотно-щелочной баланс полости рта. Заметно ускоряет усвоение зубной эмалью минералов. МОРСКАЯ СОЛЬ богата микроэлементами и минералами, которые благотворно воздействуют на зубы и десны.",240,7125915,"Натуральная зубная паста освежающая ""Мята"", очищающая от налета, зубного камня и кариеса, 50 мл",Siberina
"Как работает зубная паста Biorepair Kids1.Увлажнение десен.Зубная паста Biorepair Kids содержит экстракт земляники, который увлажняет и питает десны, тем самым облегчая процесс прорезывания зубов.Паста является гипоаллергенной. Подходит для детей от 0 до 6 лет. Новорожденным можно протирать десны пастой после приема пищи.2. Восстановление эмали зубов. Зубная паста Biorepair содержит частицы microRepair, активные микрочастицы гидроксиапатита, идентичные натуральному гидроксиапатиту эмали и дентина человека. Проникая в микротрещины, частицы восстанавливают поврежденную эмаль и запечатывают открытые дентинные канальцы, тем самым укрепляя детские зубы.3. Снятие налета.В зубных пастах Biorepair содержится неабразивная силика, которая безопасным способом очищает эмаль от налета.Зубная паста для детей имеет низкий уровень абразивности 14,74. Антибактериальная защита.",397,14169062,Вiоrераir Kids Биорепейр детская зубная паста со вкусом земляники 50 мл,BIOREPAIR
"FLOCLEAN (ФЛОКЛИН) - это вощеная зубная нить с зубочисткой для чистки зубов и ухода за брекетами. Объемная нить белого цвета убирает остатки пищи и счищает зубной налет, отбеливая вашу улыбку. Своевременное очищение предотвращает запах изо рта и кариес. Возьмите флоссер, вставьте зубную нить между зубами и плавными движениями очистите застрявшую пищу. Аккуратно извлеките нить и утилизируйте FLOCLEAN. При необходимости воспользуйтесь обратной стороной флостика как зубочисткой. Одноразовые пластиковые флосеры удобно носить с собой и брать в поездку. Детям можно использовать только при наблюдении взрослых. TEG:#вощеная зубная нить с зубочисткой флоссер белого цвета детский флостики флосстики зубочистка с нитью одноразовые отбеливающая очищая зубной налет для чистки зубов. Для ухода за брекетами, Брекеты, украсить. Поисковые запросы: зубная нить, зубная нить oralb, oral b, splat, орал би, орэл би, орэл б, орал б, сплат, флоссер, флоссеры для зубов, ирригатор, чистка зубов, нить для зубов.",386,62092181,Зубная нить + зубочистки. Флосеры/флоспик/флостик/floss/флоклин/floclean/отбеливающие/полоски,Space-Diamond
"Безалкогольный ополаскиватель Oral-B Professional Protection эффективное средство ежедневного ухода для тех, кому нужна дополнительная помощь при гигиене полости рта. Приятный мятный вкус оставляет ощущение свежести и чистоты полости рта. Не содержит алкоголь. При использовании дважды в день после чистки зубов помогает предотвратить появление кариеса в труднодоступныз участках, оставляя ощущение свежести в ротовой полости. Способствует профилактике кариеса. Борется с образованием зубного налёта. Защищает от проблем с дёснами. Поддерживает чистоту в труднодоступных местах полости рта. Освежает дыхание. Помогает бороться с бактериями.",198,3970148,Ополаскиватель для полости рта Professional Protection Свежая Мята 250мл,Oral-B
"Пастельные карандаши монолиты - это полнотелые карандаши без деревянного корпуса, они целиком состоят из грифеля, легко точатся и их хватает надолго. Они созданы как для любителей работать с пастелью, так и для продвинутых пользователей. Выберите для себя подходящий набор: 12, 24 или 36 цветов. Палитра подходит для любых сюжетов: портрет, пейзаж, анималистика, натюрморты. Цветовая гамма от пастельных и ахроматических до ярких и сочных цветов. Смешиваются между собой, достаточно укрывистые. В работе можно пользоваться растушевкой, спонжами, мягкими и упругими кистями, руками, также наносить штрихи самими монолитами. Широкий грифель, который можно затачивать в точилке или на наждачной бумаге, обернут в пленку для того, чтобы ваши руки оставались чистыми, а сам стержень не крошился и не подвергался механическому воздействию извне. Жестяная коробка даёт дополнительную защиту. На ней вы найдёте названия цветов и выкраску. После того, как работа готова, закрепите рисунок лаком-фиксативом.",1992,53469960,"Цветные пастельные карандаши для рисования, набор круглых художественных карандашей монолитов",Малевичъ
"Зубная нить с зубочисткой со вкусом мяты,одноразовая,удобная в использовании,транспортировке и хранении.Позволяет легко проникать в труднодоступные места и очищать зубы и межзубные промежутки от налета и кусочков пищи!",149,14832510,Зубная нить с зубочисткой со вкусом мяты,Dr.Ziza
"Лечебно-профилактическая японская зубная паста APADENT Total Care с Медицинским Нано-Гидроксиапатитом глубоко реминерализует и восстанавливает эмаль, борется с чувствительностью зубов и предотвращает развитие кариеса. Без фтора. Все заявленные свойства подтверждены клиническими исследованиями на протяжении 40 лет! Эмаль зубов на 97% состоит из Гидроксиапатита. В зубной пасте Ападент Гидроксиапатит Кальция содержится в форме нано-частиц, что позволяет ему проникать глубоко в структуру эмали и восполнять потери минералов на истощенных участках, встраиваясь в ткани зуба на молекулярном уровне. Высокая биодоступность и биосовместимость Нано-Гидроксиапатита позволяет восстанавливать эмаль глубоко изнутри, а не только на поверхности, в отличие от других зубных паст.Зубная паста APADENT Total Care универсальна, рекомендуется в том числе беременным женщинам, обладателям чувствительных зубов, пользователям брекет-систем и детям после того, как они научились сплевывать пасту.",2386,12004246,"Зубная паста от кариеса Ападент Total Care, восстановление зубной эмали, Япония, 120 гр.",Apadent
"Дизайн колпачка не предусматривает наличие фольги на горлышке тюбика.Японская лечебно-профилактическая зубная паста APADENT Kids 0+ с Медицинским Нано-Гидроксиапатитом (nano-mHAP) создана специально для детей с 0 лет и сочетает клинически доказанную эффективность, защиту от кариеса и безопасность. Без фтора.Замечательный землянично-виноградный вкус облегчает процесс приучения к чистке зубов - дети будут чистить зубы с удовольствием! Медицинский Нано-Гидроксиапатит (nano-Mhap) - минерал, из которого на 97% состоит зубная эмаль - благодаря нано-размеру частиц и высокой биосовместимости, глубоко реминерализует и укрепляет эмаль.В периоды прорезывания молочных зубов и сменного прикуса APADENT Kids является полноценным источником гидроксиапатита, способствуя более быстрому и качественному насыщению минералами эмали временных и постоянных зубов, предотвращает развитие кариеса на начальной стадии (белые пятна).Паста абсолютно безопасна при проглатывании и подходит для самых маленьких.",1504,12004248,"Детская зубная паста Ападент Kids от 0 без фтора, для укрепления эмали, против кариеса, 60 гр.",Apadent
"Карандаши акварельные Berlingo ""SuperSoft. Рыбки"", в наборе 24 цвета и кисть. Трехгранная форма корпуса диаметром 7 мм и длиной 18 см. Карандаши обладают идеальной растворимостью, смешиваемостью, мягким письмом. На каждом карандаше указание цвета на английском языке и поле для подписи имени владельца. Грифели стандарта качества 8А, мягкость письма, сравнимая с рисованием маслом и пастелью. Увеличенная до 4 мм толщина грифеля, выдерживающая сильное нажатие под углом 45 градусов. Специальная проклейка, предотвращающая поломку грифеля внутри карандаша при падении. Антибактериальная обработка на специализированном оборудовании, гарантирующая безопасное использование продукции детьми.",389,11305586,"Карандаши акварельные ""SuperSoft. Рыбки"", 24 цвета + кисть",Berlingo
